Bldg Num,Building Name,Abbrev,Address,GSF,Own / Lease,Status,Class,Year,Age,LEED Level,LEED Certification Year,X,Y,,,,,,,,,,,
755,Dave Gruber'S Trailer,,Radford Arsenal,150,,Terminated,Structure,0,2017,,,37.1770482,-80.5398357,,,,,,,,,,,
0633B,Vtti-Ii - Nstsce,VTTI2,3470 Transportation Research Plaza,22029,Leased,Active,Building,2006,11,,,37.1802923,-80.3862374,,,,,,,,,,,
2220,Commonwealth Enterprises Storage,OM2220,344 Jennelle Road,1208,Leased,Active,Building,1997,20,,,37.1841,-80.4047,,,,,,,,,,,
633,Virginia Tech Transportation Institute,VTTI,3500 Transportation Research Plaza,29213,Leased,Active,Building,2000,17,,,37.1894946,-80.3966563,,,,,,,,,,,
0633C,Vtti Building Addition,VTTIA,3500-A Transportation Research Plaza,24424,Leased,Active,Building,2013,4,,,37.1894946,-80.3966563,,,,,,,,,,,
0633A,Vtti Warehouse,VTTIW,3450 Transportation Research Plaza,13535,Leased,Active,Building,2003,14,,,37.1896768,-80.3969373,,,,,,,,,,,
2290,Prosperity Place,OM2290,2901 Prosperity Road,15000,Leased,Active,Building,1974,43,,,37.1951896,-80.3971157,,,,,,,,,,,
644,Building 2270,CRC26,2270 Kraft Drive,15578,Leased,Active,Building,2008,9,,,37.1977256,-80.4070351,,,,,,,,,,,
642,Vcom Ii,VCOM2,2280 Kraft Drive,32925,Leased,Active,Building,2009,8,,,37.1980766,-80.4051985,,,,,,,,,,,
638,Vt Knowledgeworks Ii,CRCK2,2202 Kraft Drive,39963,Leased,Active,Building,2006,11,,,37.1988388,-80.4083025,,,,,,,,,,,
636,Building 2020,CRC16,2020 Kraft Drive,1235,Leased,Active,Building,2002,15,,,37.1995422,-80.4100025,,,,,,,,,,,
637,Vt Knowledgeworks I,CRCK1,2200 Kraft Drive,4004,Leased,Active,Building,2005,12,,,37.199595,-80.408085,,,,,,,,,,,
641,College Of Osteopathic Medicine,VCOM,2265 Kraft Drive,0,,Active,Other,2003,14,,,37.1996973,-80.4060754,,,,,,,,,,,
1301,2-Story Frame Colonial Dwelling,,5250 Whitethorne Road,0,,Demolished,Building,1875,142,,,37.1997413,-80.5644004,,,,,,,,,,,
1320,Pump House,KL1320,5250 Whitethorne Road,22,Owned,Active,Structure,1925,92,,,37.1997413,-80.5644004,,,,,,,,,,,
1309,Tenant Frame House,,5250 Whitethorne Road,1509,,Demolished,Building,1925,92,,,37.1997413,-80.5644004,,,,,,,,,,,
1304,Feeder Shed,KL1304,5250 Whitethorne Road,2255,Owned,Active,Structure,1950,67,,,37.1997413,-80.5644004,,,,,,,,,,,
1306,Frame Barn,KL1306,5250 Whitethorne Road,5235,Owned,Active,Building,1950,67,,,37.1997413,-80.5644004,,,,,,,,,,,
1321,Frame Residence On Rail Road,,5250 Whitethorne Road,1218,,Demolished,Structure,1950,67,,,37.1997413,-80.5644004,,,,,,,,,,,
1305,Manure Shed,KL1305,5250 Whitethorne Road,1313,Owned,Active,Structure,1950,67,,,37.1997413,-80.5644004,,,,,,,,,,,
1303,Milking Parlor,KL1303,5250 Whitethorne Road,1099,Owned,Active,Building,1950,67,,,37.1997413,-80.5644004,,,,,,,,,,,
1314,Miscellaneous Sheds,,5250 Whitethorne Road,1900,,Demolished,Structure,1955,62,,,37.1997413,-80.5644004,,,,,,,,,,,
1310,Frame Hay Shed,KL1310,5250 Whitethorne Road,1281,Owned,Active,Structure,1960,57,,,37.1997413,-80.5644004,,,,,,,,,,,
1308,Silo,KL1308,5250 Whitethorne Road,168,Owned,Active,Structure,1960,57,,,37.1997413,-80.5644004,,,,,,,,,,,
1319,Silo,KL1319,5250 Whitethorne Road,490,Owned,Active,Structure,1960,57,,,37.1997413,-80.5644004,,,,,,,,,,,
1307,Two Silos,KL1307,5250 Whitethorne Road,123,Owned,Active,Structure,1960,57,,,37.1997413,-80.5644004,,,,,,,,,,,
1302,Apartment Storage Building,,5250 Whitethorne Road,0,,Demolished,Building,1980,37,,,37.1997413,-80.5644004,,,,,,,,,,,
0481B,Baled Hay Storage / Feeder,,5250 Whitethorne Road,5011,,Demolished,Building,1985,32,,,37.1997413,-80.5644004,,,,,,,,,,,
635,Building 1880,CRC15,1880 Pratt Drive,39572,Leased,Active,Building,2001,16,,,37.2001249,-80.4104698,,,,,,,,,,,
307,Mccoy House,,Research Center Drive,1476,,Demolished,Building,1920,97,,,37.2001289,-80.4054034,,,,,,,,,,,
0458A,House And Garage - Storage,,Research Center Drive,625,,Demolished,Structure,1957,60,,,37.2001289,-80.4054034,,,,,,,,,,,
0458C,Storage Building,,Research Center Drive,336,,Demolished,Structure,1957,60,,,37.2001289,-80.4054034,,,,,,,,,,,
0458B,Storage Building,,Research Center Drive,548,,Demolished,Structure,1957,60,,,37.2001289,-80.4054034,,,,,,,,,,,
228,Upper Air Inflation Building,UAIB,Research Center Drive,545,Owned,Active,Structure,1994,23,,,37.2001289,-80.4054034,,,,,,,,,,,
306,Crumpacker Residence,,Research Center Drive,4800,,Demolished,Building,0,2017,,,37.2001289,-80.4054034,,,,,,,,,,,
0185B,Metal Storage Building At Practice Fields,,Research Center Drive,1580,,Demolished,Structure,0,2017,,,37.2001289,-80.4054034,,,,,,,,,,,
629,Building 2000,CRCR8,2000 Kraft Drive,0,Leased,Active,Building,1996,21,,,37.200365,-80.409278,,,,,,,,,,,
2115,Sweeney House,SWENY,2100 Research Center Drive,0,,Active,Other,0,2017,,,37.2005291,-80.4055351,,,,,,,,,,,
643,Techlab Building,TLAB,2001 Kraft Drive,0,,Active,Other,2004,13,,,37.2012192,-80.4081179,,,,,,,,,,,
639,Ictas A Building,CRCIA,1991 Kraft Drive,33766,Leased,Active,Building,2007,10,Gold,2011,37.2014601,-80.4095436,,,,,,,,,,,
626,Garvin Innovation Center,CRCR3,1872 Pratt Drive,2543,Leased,Active,Building,1992,25,,,37.2015,-80.413,,,,,,,,,,,
621,Moss Research Building,CRCR1,1900 Kraft Drive,9004,Leased,Active,Building,1988,29,,,37.2016247,-80.4103357,,,,,,,,,,,
624,Building 1861,CRCR2,1861 Pratt Drive,0,Leased,Active,Building,1991,26,,,37.2017,-80.4111999,,,,,,,,,,,
640,Integrated Life Sciences Building,ILSB,1981 Kraft Drive,77000,Leased,Active,Building,2008,9,,,37.202287,-80.408603,,,,,,,,,,,
622,Founders Research Building,CRCIN,1800 Kraft Drive,0,Leased,Active,Building,1988,29,,,37.2028057,-80.4106478,,,,,,,,,,,
645,Building 1971,CRC29,1971 Kraft Drive,0,Leased,Active,Building,2012,5,,,37.2030004,-80.4094633,,,,,,,,,,,
634,Building 1770,CRC14,1770 Forecast Drive,37500,Leased,Active,Building,2001,16,,,37.2036659,-80.4142623,,,,,,,,,,,
630,Building 1750,CRC10,1750 Kraft Drive,10764,Leased,Active,Building,1997,20,,,37.203842,-80.411457,,,,,,,,,,,
2564,House Of Thiesen,,1437 East Cherry Street,2016,,Terminated,Building,0,2017,,,37.203929,-93.2696915,,,,,,,,,,,
631,Vtls Building,CRCLS,1701 Kraft Drive,0,,Active,Other,1997,20,,,37.2039966,-80.4089007,,,,,,,,,,,
0625B,Headend Facility,UPLNKB,1750 Forecast Drive,78,Owned,Active,Structure,1980,37,,,37.2040876,-80.4141953,,,,,,,,,,,
625,Teleport Facility,TELEP,1750 Forecast Drive,819,Owned,Active,Structure,1980,37,,,37.2040876,-80.4141953,,,,,,,,,,,
0625C,Mci Hut,UPLNKC,1750 Forecast Drive,78,Owned,Active,Structure,1982,35,,,37.2040876,-80.4141953,,,,,,,,,,,
0625A,Uplink Facility,UPLNK,1750 Forecast Drive,147,Owned,Active,Structure,1987,30,,,37.2040876,-80.4141953,,,,,,,,,,,
627,National Weather Service Building,WFO,1750 Forecast Drive,0,,Active,Other,1994,23,,,37.2040876,-80.4141953,,,,,,,,,,,
220,Aquatics And Fisheries Research Center,AQFRC,1710 Research Center Drive,2304,Owned,Active,Building,2007,10,,,37.2041771,-80.4056932,,,,,,,,,,,
235,Chemical Waste Storage Building,CHEMW,1701 Research Center Drive,1000,Owned,Active,Building,1975,42,,,37.2042953,-80.4056675,,,,,,,,,,,
239,Timber Harvesting Lab,THARV,1700 Research Center Drive,3384,Owned,Active,Building,1987,30,,,37.2042953,-80.4056675,,,,,,,,,,,
0239A,Timber Harvesting Lab Gas Storage,THLGS,1700 Research Center Drive,96,Owned,Active,Building,1987,30,,,37.2042953,-80.4056675,,,,,,,,,,,
229,Biobased Materials Processing Lab,BIOMP,1675 Research Center Drive,951,Owned,Active,Building,1993,24,,,37.20463,-80.4056124,,,,,,,,,,,
628,Building 1700,CRCR7,1700 Kraft Drive,1201,Leased,Active,Building,1995,22,,,37.204637,-80.410715,,,,,,,,,,,
632,Building 1715,CRC12,1715 Kraft Drive,0,Leased,Active,Building,1999,18,,,37.2047582,-80.4099307,,,,,,,,,,,
236,Sardo Laboratory,SARDO,1650 Research Center Drive,8724,Owned,Active,Building,1976,41,,,37.2049233,-80.4076527,,,,,,,,,,,
237,Wood Processing Lab,BFPC,1650 Research Center Drive,14297,Owned,Active,Building,1978,39,,,37.2049233,-80.4076527,,,,,,,,,,,
238,Wood Engineering Lab,BROOK,1650 Research Center Drive,11864,Owned,Active,Building,1987,30,,,37.2049233,-80.4076527,,,,,,,,,,,
0238A,Wood Utilization And Recycling Building,WURB,1650 Research Center Drive,1649,Owned,Active,Building,2000,17,,,37.2049233,-80.4076527,,,,,,,,,,,
231,Airport Hangar,AIR,1607 Research Center Drive,15171,Owned,Active,Building,1940,77,,,37.2052991,-80.406256,,,,,,,,,,,
230,Brick Building At Airport,MC0230,1601 Research Center Drive,2125,Owned,Active,Building,1941,76,,,37.2053474,-80.4063341,,,,,,,,,,,
232,Airport Shop,AIRSH,1601 Research Center Drive,4584,Owned,Active,Building,1942,75,,,37.2053474,-80.4063341,,,,,,,,,,,
233,Airport T-Hangar,AIR T,1601 Research Center Drive,8290,Owned,Active,Building,1971,46,,,37.2053474,-80.4063341,,,,,,,,,,,
234,Small T-Hangar At Airport,AIR ST,1601 Research Center Drive,1323,Owned,Active,Building,1971,46,,,37.2053474,-80.4063341,,,,,,,,,,,
224,Airport Terminal,AIRPT,1601 Research Center Drive,6890,Owned,Active,Building,1995,22,,,37.2053474,-80.4063341,,,,,,,,,,,
219,Vt Airport Hangar,AIRHR,1591 Research Center Drive,14000,Owned,Active,Building,2016,1,,,37.2053474,-80.4063341,,,,,,,,,,,
206,Metal Building At Substation 2,SUBS2,1046 Research Center Drive,466,Owned,Active,Structure,1989,28,,,37.2053667,-80.4150416,,,,,,,,,,,
208,East Control Building At Lane Substation,ECBLS,1046 Research Center Drive,580,Owned,Active,Building,2016,1,,,37.2053667,-80.4150416,,,,,,,,,,,
209,West Control Building At Lane Substation,WCBLS,1046 Research Center Drive,580,Owned,Active,Building,2016,1,,,37.2053667,-80.4150416,,,,,,,,,,,
366,Seismograph Building,SEISB,1044 Research Center Drive,709,Owned,Active,Building,1962,55,,,37.2053745,-80.4150487,,,,,,,,,,,
646,Building 1901,CRC28,1901 Innovation Drive,22604,Leased,Active,Building,2012,5,,,37.2053809,-80.4171432,,,,,,,,,,,
1300,Brick Ranch Dwelling,KL1300,5076 Whitethorne Road,3400,Owned,Active,Building,1965,52,,,37.205695,-80.5606787,,,,,,,,,,,
647,Building 1670,CRC30,1670 Innovation Drive,8000,Leased,Active,Building,2014,3,,,37.2073546,-80.4205475,,,,,,,,,,,
648,Building 1691,CRC31,1691 Innovation Drive,0,Leased,Active,Building,2014,3,,,37.2085251,-80.4182792,,,,,,,,,,,
587,Mollusk Research Building,MOLSK,758 Inventive Lane,2700,Owned,Active,Building,2002,15,,,37.2092077,-80.4356581,,,,,,,,,,,
583,Forestry And Wildlife Storage,HOOTW,697 Inventive Lane,3245,Owned,Active,Building,1997,20,,,37.2097431,-80.4365817,,,,,,,,,,,
588,Boat Storage Building,HF0588,695 Inventive Lane,1600,Owned,Active,Building,2005,12,,,37.2097943,-80.436774,,,,,,,,,,,
316,Residence,POULB,792 Research Center Drive,1138,Owned,Active,Building,1955,62,,,37.2098512,-80.4169574,,,,,,,,,,,
315,Residence,POULA,754 Research Center Drive,1138,Owned,Active,Building,1955,62,,,37.2099641,-80.4169898,,,,,,,,,,,
0226A,Salt Storage Shed,SALT,Price'S Fork Road,5760,Owned,Active,Building,2006,11,,,37.2100106,-80.4866696,,,,,,,,,,,
584,Aquaculture Facility,AQUAC,756 Inventive Lane,8975,Owned,Active,Building,1989,28,,,37.2100277,-80.4354472,,,,,,,,,,,
0584A,Fisheries Greenhouse,HF584A,756 Inventive Lane,2520,Owned,Active,Building,1995,22,,,37.2100277,-80.4354472,,,,,,,,,,,
589,Amphibious Lab,HF0589,756 Inventive Lane,806,Owned,Active,Building,2000,17,,,37.2100277,-80.4354472,,,,,,,,,,,
314,Residence [Orange House],ORANG,625 Research Center Drive,685,Owned,Active,Building,1941,76,,,37.2100295,-80.4170085,,,,,,,,,,,
0314A,Storage Building,MC314A,625 Research Center Drive,131,Owned,Active,Structure,1941,76,,,37.2100295,-80.4170085,,,,,,,,,,,
453,Cage Layer House,PP0453,577-A Research Center Drive,8959,Owned,Active,Building,1952,65,,,37.2100295,-80.4170085,,,,,,,,,,,
454,Solar House,PP0454,577-B Research Center Drive,13097,Owned,Active,Building,1952,65,,,37.2100295,-80.4170085,,,,,,,,,,,
457,Brooder House,PRC,643 Research Center Drive,17192,Owned,Active,Building,1957,60,,,37.2100295,-80.4170085,,,,,,,,,,,
456,Laying House Number 1,PP0456,597 Research Center Drive,12255,Owned,Active,Building,1957,60,,,37.2100295,-80.4170085,,,,,,,,,,,
460,Battery House,PP0460,677 Research Center Drive,6256,Owned,Active,Building,1970,47,,,37.2100295,-80.4170085,,,,,,,,,,,
0184B,Recreation Fields Building,RECFB,737-A Research Center Drive,2117,Owned,Active,Building,2003,14,,,37.2100295,-80.4170085,,,,,,,,,,,
585,Storage Building,HOOTS,427 Inventive Lane,993,Owned,Active,Structure,1960,57,,,37.2102975,-80.4396199,,,,,,,,,,,
537,Transgenic Swine Unit,TSU,100 Plantation Road,5013,Owned,Active,Building,1998,19,,,37.2103001,-76.6157442,,,,,,,,,,,
543,Metabolism Building,SC0543,104 Plantation Road,1290,Owned,Active,Building,1970,47,,,37.2107624,-76.6153741,,,,,,,,,,,
183,Indoor Tennis Courts,TC,670 Research Center Drive,46485,Owned,Active,Building,1992,25,,,37.2110632,-80.4173164,,,,,,,,,,,
184,Recreation Area Storage Building,RECRE,640-A Research Center Drive,1800,Owned,Active,Building,1974,43,,,37.2115614,-80.4174649,,,,,,,,,,,
0184A,South Recreation Toilets,SRECT,640-B Research Center Drive,987,Owned,Active,Building,1988,29,,,37.2115614,-80.4174649,,,,,,,,,,,
2015,Graves / Macintosh Program,GMP,107 Marlington Street,6175,Leased,Active,Building,0,2017,,,37.2118856,-80.3983923,,,,,,,,,,,
547,Ce Structural Testing Lab,CESTL,255 Inventive Lane,27007,Owned,Active,Building,1990,27,,,37.2119312,-80.4401434,,,,,,,,,,,
430,Turfgrass Research Center,TURF,615 Southgate Drive,2400,Owned,Active,Building,1970,47,,,37.2121,-80.4244,,,,,,,,,,,
333,Geotechnical Laboratory Facility,GEOTL,260 Inventive Lane,6020,Owned,Active,Building,2002,15,,,37.2124776,-80.4403684,,,,,,,,,,,
548,Architecture Demonstration And Research Facility,ADRF,185 Inventive Lane,10769,Owned,Active,Building,1991,26,,,37.2124867,-80.4393919,,,,,,,,,,,
284,Extension Division Publications Building,EXT,112 Landsdowne Street,26401,Leased,Active,Building,0,2017,,,37.2126229,-80.3986201,,,,,,,,,,,
263,Extension Division Publications Building,,112 Landsdowne Street,26401,,Terminated,Building,0,2017,,,37.2126229,-80.3986201,,,,,,,,,,,
335,Vibrations Testing Laboratory,VIBTL,165 Inventive Lane,3186,Owned,Active,Building,2010,7,,,37.2126752,-80.4387492,,,,,,,,,,,
667,Kaiser Aluminum Building,KALUM,4076 Price'S Fork Road,4375,,Demolition Pending,Building,1959,58,,,37.2127,-80.4897,,,,,,,,,,,
666,Quonset Hut,PF0666,4076 Price'S Fork Road,1006,Owned,Active,Structure,1961,56,,,37.2127,-80.4897,,,,,,,,,,,
0668A,Eus Structural Lab Annex,EUS S,4076 Price'S Fork Road,691,,Demolition Pending,Building,1962,55,,,37.2127,-80.4897,,,,,,,,,,,
668,Structural Lab And Office Building,SLO,4076 Price'S Fork Road,3220,,Demolition Pending,Building,1963,54,,,37.2127,-80.4897,,,,,,,,,,,
664,Entomology Greenhouse,PF0664,4076 Price'S Fork Road,1307,Owned,Active,Structure,1965,52,,,37.2127,-80.4897,,,,,,,,,,,
674,Esm Building [Weather Station],,4076 Price'S Fork Road,214,,Demolished,Building,1965,52,,,37.2127,-80.4897,,,,,,,,,,,
670,Plant Pathology Building [Stucco],PF0670,4076 Price'S Fork Road,859,Owned,Active,Structure,1965,52,,,37.2127,-80.4897,,,,,,,,,,,
672,Pump House,PF0672,4076 Price'S Fork Road,123,Owned,Active,Structure,1965,52,,,37.2127,-80.4897,,,,,,,,,,,
665,Reynolds Aluminum Building,RALUM,4076 Price'S Fork Road,2105,Owned,Active,Structure,1965,52,,,37.2127,-80.4897,,,,,,,,,,,
653,Quonset Hut,PF0653,4076 Price'S Fork Road,1327,Owned,Active,Building,1967,50,,,37.2127,-80.4897,,,,,,,,,,,
652,Quonset Hut,PF0652,4076 Price'S Fork Road,1252,Owned,Active,Building,1969,48,,,37.2127,-80.4897,,,,,,,,,,,
0651A,Entomology Trailer,,4076 Price'S Fork Road,600,,Sold,Structure,1970,47,,,37.2127,-80.4897,,,,,,,,,,,
651,Greenhouse,PF0651,4076 Price'S Fork Road,988,Owned,Active,Building,1970,47,,,37.2127,-80.4897,,,,,,,,,,,
669,Entomology Quarantine Lab,ENTQL,4076 Price'S Fork Road,1531,Owned,Active,Building,1976,41,,,37.2127,-80.4897,,,,,,,,,,,
0668B,Eus Design Lab And Office [Trailer],EUS D,4076 Price'S Fork Road,540,Owned,Active,Building,1976,41,,,37.2127,-80.4897,,,,,,,,,,,
595,Foundry [Geology Storage],PF0595,4076 Price'S Fork Road,1800,Owned,Active,Building,1976,41,,,37.2127,-80.4897,,,,,,,,,,,
590,Geology Storage Building,GEOSB,4076 Price'S Fork Road,1800,Owned,Active,Building,1976,41,,,37.2127,-80.4897,,,,,,,,,,,
673,Fiberglass Facility,PF0673,4076 Price'S Fork Road,610,Owned,Active,Building,1980,37,,,37.2127,-80.4897,,,,,,,,,,,
596,New Geology Storage Building,PF0596,4076 Price'S Fork Road,3968,Owned,Active,Building,1981,36,,,37.2127,-80.4897,,,,,,,,,,,
592,Solar Research Prototype,SOLRR,4076 Price'S Fork Road,1176,Owned,Active,Structure,1981,36,,,37.2127,-80.4897,,,,,,,,,,,
676,Civil Engineering Metal Building,CE MB,4076 Price'S Fork Road,2422,Owned,Active,Building,1986,31,,,37.2127,-80.4897,,,,,,,,,,,
591,Fiber Optics Draw Tower,FODT,4076 Price'S Fork Road,3581,Owned,Active,Building,1988,29,,,37.2127,-80.4897,,,,,,,,,,,
677,Civil Engineering Lab Annex,CE LA,4076 Price'S Fork Road,1640,Owned,Active,Building,1989,28,,,37.2127,-80.4897,,,,,,,,,,,
594,Entomology Leonard Metal Building,PF0594,4076 Price'S Fork Road,823,Owned,Active,Structure,1995,22,,,37.2127,-80.4897,,,,,,,,,,,
675,Rocket Propellant Test Facility,PF0675,4076 Price'S Fork Road,1188,Owned,Active,Building,2012,5,,,37.2127,-80.4897,,,,,,,,,,,
671,Barn,,4076 Price'S Fork Road,2940,,Demolished,Building,0,2017,,,37.2127,-80.4897,,,,,,,,,,,
593,Illumination Dome,PF0593,4076 Price'S Fork Road,452,Owned,Active,Structure,0,2017,,,37.2127,-80.4897,,,,,,,,,,,
654,Mobile Home 1 Demonstration Project,,4076 Price'S Fork Road,0,,Sold,Structure,0,2017,,,37.2127,-80.4897,,,,,,,,,,,
655,Mobile Home 2 Demonstration Project,,4076 Price'S Fork Road,0,,Sold,Structure,0,2017,,,37.2127,-80.4897,,,,,,,,,,,
0675A,Rocket Propellant Addition,PF675A,4076 Price'S Fork Road,164,Owned,Active,Structure,0,2017,,,37.2127,-80.4897,,,,,,,,,,,
334,Kroehling Advanced Materials Foundry,KAMF,145 Inventive Lane,4175,Owned,Active,Building,2010,7,,,37.2127688,-80.4384754,,,,,,,,,,,
539,Fiber And Electro-Optics Research Center,FEOPT,220 Inventive Lane,8000,Owned,Active,Building,1994,23,,,37.2127933,-80.4399785,,,,,,,,,,,
579,Stack Barn,HF0579,Inventive Lane,4758,Owned,Active,Structure,2015,2,,,37.2128963,-80.439178,,,,,,,,,,,
2121,Foxridge Apartments 9000,,9000 Hunters Mill Road,2928,,Terminated,Building,0,2017,,,37.2129383,-80.4475915,,,,,,,,,,,
2598,Foxridge Apartments 9200,,9200 Hunters Mill Road,836,,Terminated,Building,0,2017,,,37.2130238,-80.4485089,,,,,,,,,,,
549,Solid Fuel Combustion Lab,SFUEL,180 Inventive Lane,4623,Owned,Active,Building,1994,23,,,37.2130778,-80.4394127,,,,,,,,,,,
2602,Foxridge Apartments 11600,,11600 Foxtrail Lane,1256,,Terminated,Building,0,2017,,,37.2131284,-80.4464033,,,,,,,,,,,
2122,Foxridge Apartments 9100,,9100 Hunters Mill Road,0,,Terminated,Building,0,2017,,,37.2131497,-80.448926,,,,,,,,,,,
0548A,Test Cell Building,TCELLB,183 Inventive Lane,1455,Owned,Active,Building,1991,26,,,37.2131537,-80.4387036,,,,,,,,,,,
2600,Foxridge Apartments 9900,,9900 Hunters Mill Road,836,,Terminated,Building,0,2017,,,37.2131647,-80.4470417,,,,,,,,,,,
586,Deer Pens,DEER,401 Inventive Lane,6573,Owned,Active,Structure,1960,57,,,37.2132592,-80.4384382,,,,,,,,,,,
546,Unmanned Systems Laboratory,USL,160 Inventive Lane,3774,Owned,Active,Building,1988,29,,,37.2132629,-80.4390691,,,,,,,,,,,
2597,Foxridge Apartments 8900,,8900 Hunters Mill Road,836,,Terminated,Building,0,2017,,,37.2132908,-80.4474923,,,,,,,,,,,
0537A,Isolation Swine Unit,ISU,494 Inventive Lane,1047,Owned,Active,Building,1998,19,,,37.2132987,-80.4383216,,,,,,,,,,,
0580A,Aviary Storage Shed,HF580A,760 Inventive Lane,196,Owned,Active,Structure,2014,3,,,37.2133817,-80.4379804,,,,,,,,,,,
580,Wildlife Aviary Facility,HF0580,760 Inventive Lane,3500,Owned,Active,Building,2014,3,,,37.2133817,-80.4379804,,,,,,,,,,,
2123,Foxridge Apartments 9800,,9800 Hunters Mill Road,0,,Terminated,Building,0,2017,,,37.2134723,-80.4469827,,,,,,,,,,,
545,Ag Engineering Building,AGENG,120 Inventive Lane,4954,Owned,Active,Building,1987,30,,,37.2135026,-80.4383557,,,,,,,,,,,
2599,Foxridge Apartments 9700,,9700 Hunters Mill Road,836,,Terminated,Building,0,2017,,,37.2137863,-80.4468352,,,,,,,,,,,
305,Caldwell House,,Price'S Fork Road,1536,,Demolished,Building,0,2017,,,37.2138446,-80.4735071,,,,,,,,,,,
354,Carroll House,,Price'S Fork Road,0,,Demolished,Building,0,2017,,,37.2138446,-80.4735071,,,,,,,,,,,
227,Dog Kennel At Incinerator,,Price'S Fork Road,3860,,Demolished,Building,0,2017,,,37.2138446,-80.4735071,,,,,,,,,,,
355,Keister House,,Price'S Fork Road,0,,Demolished,Building,0,2017,,,37.2138446,-80.4735071,,,,,,,,,,,
353,Reed House,,Price'S Fork Road,0,,Demolished,Building,0,2017,,,37.2138446,-80.4735071,,,,,,,,,,,
1501,Town Of Blacksburg Bus Shelter,MC1501,Price'S Fork Road,0,Leased,Planning/Permitting,Other,0,2017,,,37.2138446,-80.4735071,,,,,,,,,,,
2580,Foxridge Apartments 8100,,8100 Hunters Mill Road,3130,,Terminated,Building,0,2017,,,37.213994,-80.447774,,,,,,,,,,,
2582,Foxridge Apartments 3600,,3600 Richmond Lane,1043,,Terminated,Building,0,2017,,,37.2140439,-80.4503397,,,,,,,,,,,
2616,Foxridge Apartments 12200,,12200 Foxridge Lane,987,,Terminated,Building,0,2017,,,37.2140503,-80.4439254,,,,,,,,,,,
2581,Foxridge Apartments 3500,,3500 Richmond Lane,1043,,Terminated,Building,0,2017,,,37.2140794,-80.4507203,,,,,,,,,,,
2596,Foxridge Apartments 8200,,8200 Hunters Mill Road,2092,,Terminated,Building,0,2017,,,37.2141068,-80.4480609,,,,,,,,,,,
225,Library Storage Facility,LIBSF,600 Energy Drive,16304,Owned,Active,Building,1995,22,,,37.214251,-80.4095198,,,,,,,,,,,
223,Electric Service Facility,ESF,601 Energy Drive,30715,Owned,Active,Building,2003,14,,,37.214251,-80.4095198,,,,,,,,,,,
2615,Foxridge Apartments 3300,,3300 Richmond Lane,1256,,Terminated,Building,0,2017,,,37.2142763,-80.4517074,,,,,,,,,,,
461,Materials Management Facility,MMF,725 Research Center Drive,7500,Owned,Active,Building,2010,7,,,37.2143631,-80.417723,,,,,,,,,,,
455,Parking Services,PRKSV,605 Research Center Drive,5490,Owned,Active,Building,1957,60,,,37.2143915,-80.4178027,,,,,,,,,,,
2170,Ardmore Warehouse,ARDMR,131 Ardmore Street,9460,,Terminated,Building,0,2017,,,37.2145866,-80.3989746,,,,,,,,,,,
2594,Foxridge Apartments 7600,,7600 Hunters Mill Road,2092,,Terminated,Building,0,2017,,,37.2149227,-80.4479161,,,,,,,,,,,
2129,Foxridge Apartments 12000,,12000 Cardinal Court,0,,Terminated,Building,0,2017,,,37.2150223,-80.4440258,,,,,,,,,,,
2595,Foxridge Apartments 7700,,7700 Hunters Mill Road,836,,Terminated,Building,0,2017,,,37.2150295,-80.4482299,,,,,,,,,,,
459,Health And Safety Building,HSBLD,675 Research Center Drive,7333,Owned,Active,Building,1970,47,,,37.2151219,-80.4180069,,,,,,,,,,,
2593,Foxridge Apartments 7200,,7200 Hunters Mill Road,3344,,Terminated,Building,0,2017,,,37.2151662,-80.4470095,,,,,,,,,,,
2584,Foxridge Apartments 4600,,4600 Richmond Lane,1256,,Terminated,Building,0,2017,,,37.2153556,-80.4504584,,,,,,,,,,,
2588,Foxridge Apartments 5500,,5500 Heather Drive,2092,,Terminated,Building,0,2017,,,37.2154525,-80.4483774,,,,,,,,,,,
2590,Foxridge Apartments 5800,,5800 Heather Drive,836,,Terminated,Building,0,2017,,,37.2157536,-80.4472804,,,,,,,,,,,
